GEO_ID,zip_code,median_age,sex_ratio,age_dependency_ratio,undergraduate_students,employment_population_ratio,total_workers,workers_not_from_home,commute_vehicles,median_household_value
860Z200US12534,12534,45.2,106.3,60,421,55.2,8576,7743,6545,209900
860Z200US12538,12538,40.4,97.5,59.5,1911,53.6,6465,5918,5190,246600
860Z200US12540,12540,38.1,95,57.1,405,66.5,4563,4105,3645,378500
860Z200US12542,12542,46.8,91.3,64.6,160,64.3,3135,2913,2720,267500
860Z200US12543,12543,40.8,83.8,58.2,241,65.7,1693,1547,1395,200200
860Z200US12544,12544,-,-,-,0,0,0,0,-,-
860Z200US12545,12545,54.8,81,73.7,245,52.7,2017,1673,1285,366000
860Z200US12546,12546,50.1,81.6,72.6,46,58.7,1278,1161,1040,271000
860Z200US12547,12547,49,96.8,53.3,56,71.6,1669,1432,1265,291000
860Z200US12548,12548,53,99.4,45.3,15,64,574,565,535,267700
860Z200US12549,12549,38.7,96.5,64.1,490,62.4,5343,4826,4530,306400
860Z200US12550,12550,37.8,97.3,59.6,3692,59.3,25854,24242,18885,247500
860Z200US12553,12553,37.8,97.4,59.1,1279,60.3,13366,12358,10595,283700
860Z200US12561,12561,34,89,46,4324,55.1,8482,6934,5315,319700
860Z200US12563,12563,41.3,108.8,38.7,519,51.8,3285,2968,2575,321700
860Z200US12564,12564,47.2,105.1,65.1,272,61.7,3957,3581,3115,346100
860Z200US12565,12565,50.9,117.2,62.6,95,48.7,536,493,415,163600
860Z200US12566,12566,38.3,82.4,51.3,447,63.1,6729,6197,5760,290900
860Z200US12567,12567,53,93,64.5,74,61.3,1259,1081,900,268600
860Z200US12569,12569,41.2,94.8,53.1,468,68.9,5571,5107,4755,296000
860Z200US12570,12570,41.7,98,60.6,206,62.6,3331,2959,2655,349300
860Z200US12571,12571,46,99.3,68.4,378,63.9,4764,3853,3415,336000
860Z200US12572,12572,55.6,92.6,83,190,51.1,3754,3187,2610,388500
860Z200US12574,12574,41.3,116.9,145.3,0,53.8,199,199,155,365800
860Z200US12575,12575,40.9,145.5,31.5,168,72.8,1239,1158,1015,372900
860Z200US12577,12577,40.1,80.1,29.7,29,59.6,733,717,660,359100
860Z200US12578,12578,47.4,116.5,54.9,95,59.1,1001,823,760,317000
860Z200US12580,12580,47.3,100.6,70.6,179,56.1,2043,1878,1650,288200
860Z200US12581,12581,47.8,95.4,60.5,64,72,1185,1105,845,318000
860Z200US12582,12582,45.6,196,32.6,257,40.1,2115,2048,1990,387600
860Z200US12583,12583,42.2,92.4,46.7,198,60.4,944,825,720,331900
860Z200US12585,12585,46.6,92.3,56,0,63.7,533,494,350,509200
860Z200US12586,12586,38.1,98.2,66.3,712,60.4,5506,5088,4735,263900
860Z200US12589,12589,38.9,108.5,42.6,855,52.1,8043,7335,6885,275000
860Z200US12590,12590,45.1,102.1,55.2,1641,64.2,19663,17758,15695,309200
860Z200US12592,12592,40.2,110.8,65.2,32,48.5,568,516,410,242500
860Z200US12594,12594,43.7,85.4,51.6,244,59.5,2011,1947,1740,271100
860Z200US12601,12601,35.3,95.5,49.7,5323,59,20599,19261,14885,221100
860Z200US12603,12603,44.8,99.6,61.1,2143,62.1,21118,18877,16645,274900
860Z200US12604,12604,20,69.6,1.5,1989,50.7,961,681,90,-
860Z200US12701,12701,41.4,108.7,70,550,51.6,5244,5093,4560,146000
860Z200US12719,12719,44,153,37.5,25,58.1,563,455,400,265300
860Z200US12720,12720,57.4,24.1,31.4,0,73.1,33,33,null,-
860Z200US12721,12721,34.4,112,59.7,76,62.2,3397,3255,2910,259600
860Z200US12722,12722,-,-,-,0,100,25,0,-,-
860Z200US12723,12723,52.3,74.8,45.1,59,53.6,691,489,430,170600
860Z200US12724,12724,64.3,116.7,47.7,0,53.8,35,19,null,315400
860Z200US12725,12725,50.2,89.1,94.9,3,49.7,72,58,55,311100
860Z200US12726,12726,53.1,135.8,118.4,39,48.8,563,524,500,272000
860Z200US12729,12729,46.1,92.1,81.3,9,48.5,471,410,345,228100
860Z200US12732,12732,62.4,70.6,77.7,0,45.2,312,312,280,218000
860Z200US12733,12733,39.3,608.7,21.9,78,9.8,244,199,null,-
860Z200US12734,12734,36.2,63.2,64.4,77,63.2,544,506,440,139700
860Z200US12736,12736,80.4,89.5,227.3,0,13.9,15,15,null,119100
860Z200US12737,12737,42.6,129.6,62,29,64.4,872,840,790,231600
860Z200US12738,12738,40.4,91.7,64.5,0,42.5,91,71,null,260000
860Z200US12740,12740,46.2,128.5,61.5,16,60.5,864,675,610,257900
860Z200US12741,12741,35.8,58.8,64.3,0,73,103,70,65,-
860Z200US12742,12742,63.1,61.1,74,6,43.7,38,31,null,-
860Z200US12743,12743,58.1,93.9,102.1,0,38,132,132,110,262500
860Z200US12745,12745,-,-,-,0,100,15,15,null,-
860Z200US12746,12746,35.6,69.2,63.9,9,52.7,352,315,305,209800
860Z200US12747,12747,46.8,63.8,84.7,2,52.2,763,741,690,222300
860Z200US12748,12748,50.2,103.4,61,34,56.3,913,829,790,207700
860Z200US12749,12749,35,82.7,45.1,44,63.5,258,231,205,122900
860Z200US12750,12750,35.6,83.3,175,0,70.6,12,12,null,-
860Z200US12751,12751,21.6,81.7,146.4,74,69.4,532,509,355,116400
860Z200US12752,12752,48,99.4,30.2,0,67,169,169,165,262500
860Z200US12754,12754,33.6,92.3,75.5,480,49,2651,2545,2210,148800
860Z200US12758,12758,50.3,94.9,86.1,66,52.7,1618,1404,1260,140000
860Z200US12759,12759,20,75.9,63.5,343,44.2,666,611,430,65600
860Z200US12760,12760,56.9,169.1,53.5,13,35.1,155,144,140,100700
860Z200US12762,12762,37,108.6,45.3,0,40.3,172,172,170,-
860Z200US12763,12763,50.3,76,79.9,11,59.4,277,179,165,185700
860Z200US12764,12764,49.2,92.5,59.8,47,55.4,753,613,545,179100
860Z200US12765,12765,52,145.3,37.9,0,58.7,419,419,415,274400
860Z200US12766,12766,58.6,96.7,237.3,0,39.9,213,213,215,325800
860Z200US12767,12767,29.4,109.4,27.2,0,57.9,95,85,85,170100
860Z200US12768,12768,51.8,104.6,64.7,7,23.4,125,109,110,245500
860Z200US12769,12769,68.1,115.6,100.7,0,37.8,110,97,null,410900
860Z200US12770,12770,47.7,96.9,35.1,0,47.9,103,79,75,266000
860Z200US12771,12771,41.3,93.4,67.9,658,54.5,6299,6096,5265,188200
860Z200US12775,12775,52.7,120.9,93.7,40,54.4,939,902,830,251300
860Z200US12776,12776,51.6,102.5,108.4,29,49.3,834,788,715,202900
860Z200US12777,12777,50.2,104.3,63,16,67.5,528,457,405,249500
860Z200US12778,12778,54.1,87.3,197.7,0,46.6,118,118,null,206000
860Z200US12779,12779,43.9,102.3,83,23,54.2,594,577,430,221000
860Z200US12780,12780,47.2,122.6,74.1,88,47.7,846,834,710,185400
860Z200US12781,12781,47.9,79.3,26.8,0,72.1,75,75,null,-
860Z200US12783,12783,42.4,110.7,87.5,41,45.6,522,497,460,167200
860Z200US12784,12784,14.5,-,200,0,100,1,1,-,-
860Z200US12785,12785,42.3,61.7,83.3,17,65,573,564,425,205000
860Z200US12786,12786,69.3,79.9,199.4,0,47.4,182,146,145,155900
860Z200US12787,12787,38.9,58.9,117.1,6,38.7,24,24,null,-
860Z200US12788,12788,47.2,186.2,34.9,52,42.7,953,931,835,218200
860Z200US12789,12789,31.2,72.5,57.6,147,53.1,835,742,665,117400
860Z200US12790,12790,46,120.9,67.2,103,55.5,1989,1751,1640,173800
860Z200US12791,12791,38.4,96,112.9,0,42.8,192,192,190,166300
860Z200US12792,12792,53.6,193.3,83.3,7,51.6,65,65,65,210000
860Z200US12801,12801,36.7,100.3,56.4,560,63.3,7392,7077,6105,161400
860Z200US12803,12803,40.1,94.6,65.8,193,65.7,3992,3760,3510,189500
860Z200US12804,12804,47.7,94.6,71.4,1058,59.1,13735,12885,11875,250600
860Z200US12808,12808,62.5,124.4,110.4,0,51.3,97,93,90,299000
860Z200US12809,12809,49,90.9,83.7,65,53.6,1590,1456,1370,188300
860Z200US12810,12810,54.9,102.8,69.4,10,54.9,290,259,255,158200
860Z200US12811,12811,59.4,105.9,165.2,0,31.5,39,39,40,148200
860Z200US12812,12812,67.4,420.6,893.9,0,95.8,296,33,35,319400
860Z200US12814,12814,55.1,139,67.7,9,58.4,697,662,555,242700
860Z200US12815,12815,51.6,105.3,72.1,82,59.6,541,518,465,214300
860Z200US12816,12816,51.2,81.1,81.7,77,53.4,2030,1798,1600,170300
860Z200US12817,12817,55.6,118.5,64.2,33,52.8,934,831,705,236600
860Z200US12819,12819,45.6,110.1,44,20,59.6,163,163,140,150700
860Z200US12820,12820,39.2,200,92,0,77.6,45,45,null,1014700
860Z200US12821,12821,38.5,3114,6.9,54,0.6,16,16,null,213400
860Z200US12822,12822,44.1,116.4,72.7,74,55.5,2722,2625,2380,159000
860Z200US12823,12823,45.5,66.2,43.5,0,90.3,299,276,275,163300
860Z200US12824,12824,56.2,99.8,78.7,35,63.8,518,462,435,277800
860Z200US12827,12827,41.8,117.5,70.3,111,58.8,1604,1559,1490,172200
860Z200US12828,12828,47,91.7,57.4,231,67.7,5378,5157,4795,174600
860Z200US12831,12831,40.7,94.1,63.2,688,64.8,9052,8112,7760,279800
860Z200US12832,12832,49.7,98,67.8,119,51.4,2598,2470,2235,123800
860Z200US12833,12833,41.8,104.2,49.5,370,59.7,2594,1995,1830,252400
860Z200US12834,12834,41.7,103.8,68.6,148,65.2,3181,2955,2735,203100
860Z200US12835,12835,55.5,109.6,73.6,19,49.4,1173,943,885,187400
860Z200US12836,12836,56.8,99.7,103.1,8,37.4,192,180,170,266200
860Z200US12837,12837,38.2,133.4,68.4,37,65.2,533,499,465,139200
860Z200US12838,12838,50.1,93.4,85.6,12,50.5,281,209,205,174200
860Z200US12839,12839,39,110.1,54.1,626,62.9,7072,6806,6085,143000
860Z200US12841,12841,69.1,38.2,151,0,30.1,37,34,25,854700
860Z200US12842,12842,56.5,91.9,62.1,20,59.6,317,301,260,164100
860Z200US12843,12843,48.4,156.5,47.4,31,58.9,303,282,270,158200
860Z200US12844,12844,58.9,115.4,102.3,19,42.6,89,86,65,711500
860Z200US12845,12845,50.3,100.3,80.6,166,54.4,2161,2020,1785,313900
860Z200US12846,12846,51.7,99.4,60.7,80,59.3,1604,1492,1425,172300
860Z200US12847,12847,63.1,95.8,91.8,7,48.7,163,151,130,195500
860Z200US12849,12849,55,90.5,142.4,29,53.9,146,146,null,-
860Z200US12850,12850,47,126.7,71.9,44,54.3,1225,1206,1140,246800
860Z200US12851,12851,49.4,101.6,70,1,59.6,183,181,175,98100
860Z200US12852,12852,66.5,120.5,166.4,8,30.2,83,77,60,157400
860Z200US12853,12853,58.9,69.1,130,48,47.1,507,487,445,168400
860Z200US12854,12854,8.6,20.6,148.5,0,100,33,33,null,-
860Z200US12855,12855,54.4,88.8,58.4,6,52,102,102,95,132900
860Z200US12856,12856,29.1,41.2,37.7,0,76.6,196,93,80,237500
860Z200US12857,12857,55.1,115.5,102.2,3,40.9,258,221,195,182700
860Z200US12858,12858,65.4,124,154.5,8,26.9,29,22,null,466700
860Z200US12859,12859,39.7,113.7,80.8,47,63.5,1024,977,900,302700
860Z200US12860,12860,52,134.2,51.3,9,63.9,198,173,165,190800
860Z200US12861,12861,47.4,125.7,97.1,26,54.1,235,214,200,169200
860Z200US12862,12862,52.9,44.1,52.4,0,43.8,70,63,null,318000
860Z200US12863,12863,34.2,101.7,63.9,133,62.3,578,549,465,287900
860Z200US12864,12864,-,100,-,0,50,2,2,null,-
860Z200US12865,12865,45.9,103.8,64,76,53,1496,1326,1180,152400
860Z200US12866,12866,44.3,92.2,55.5,3151,61.1,20809,17546,15835,349200
860Z200US12870,12870,51.7,95.6,72.3,73,48.2,703,516,460,197800
860Z200US12871,12871,39.4,106.4,50.3,225,71.7,2309,2028,1830,197700
860Z200US12872,12872,-,106.5,-,0,100,95,95,null,-
860Z200US12873,12873,45.3,101.9,49.6,18,66.1,466,346,325,222700
860Z200US12874,12874,62.7,86.5,60.5,12,37.7,49,47,null,371400
860Z200US12878,12878,49.8,79.2,83.6,32,41.2,253,240,205,166300
860Z200US12883,12883,48.5,106.8,83.4,105,54.7,2182,2009,1745,137500
860Z200US12884,12884,33.4,105.8,64.8,35,56.8,277,268,260,141300
860Z200US12885,12885,46.4,92.6,68.4,73,55.9,2021,1914,1715,147000
860Z200US12886,12886,57.7,141.1,45.5,0,46.6,68,68,null,329300
860Z200US12887,12887,41.7,91.8,67.8,168,54.4,1926,1859,1595,121400
860Z200US12901,12901,36.7,96.6,47.4,4224,55.8,15638,14966,12955,148100
860Z200US12903,12903,45.3,77.6,81.2,173,47.2,636,630,575,143600
860Z200US12910,12910,40,207.8,44,5,35.1,597,597,505,89300
860Z200US12911,12911,-,-,-,0,-,0,0,-,-
860Z200US12912,12912,44.4,94.4,77.4,73,58.3,722,686,645,131800
860Z200US12913,12913,45.5,93.5,67.7,29,61.6,550,513,455,173400
860Z200US12914,12914,34.3,109.2,80.3,3,53.7,381,316,300,94700
860Z200US12915,12915,52.1,192.6,3.9,0,64.6,43,43,null,94400
860Z200US12916,12916,40.6,111.2,70.1,60,49.1,884,857,805,103900
860Z200US12917,12917,40.9,90.2,64.2,37,53.7,548,477,420,106900
860Z200US12918,12918,43.8,103.6,73,153,62.6,1418,1190,1150,161100
860Z200US12919,12919,35,94.6,78.7,139,54.1,1200,1150,1045,148400
860Z200US12920,12920,46.9,116,60.1,31,53.2,972,939,885,105300
860Z200US12921,12921,37.8,110.2,64.4,72,61.1,1180,1080,1035,157000
860Z200US12922,12922,52.8,228.6,24.3,0,52.5,21,20,null,218800
860Z200US12923,12923,49.6,108,65.2,0,49.1,190,178,150,77700
860Z200US12924,12924,37.1,84.8,165.2,0,61.5,24,24,null,-
860Z200US12926,12926,37.8,90.1,62.2,50,57.5,1047,1010,900,96000
860Z200US12927,12927,60.1,110,58.9,0,42.5,121,99,55,118300
860Z200US12928,12928,43.9,101.3,75,21,57.4,932,888,805,133900
860Z200US12929,12929,37.7,866.4,7.9,66,7.9,311,298,250,104900
860Z200US12930,12930,33.2,80.3,79.5,9,57,338,321,285,87900
860Z200US12932,12932,56.1,81.6,74,56,50.5,485,429,405,147400
860Z200US12933,12933,45.7,90.5,100,0,43.2,16,16,null,-
860Z200US12934,12934,40.6,120,90.8,22,51.8,401,371,330,83500
860Z200US12935,12935,48,97.6,51.4,68,53.7,640,628,585,117400
860Z200US12936,12936,61,93,92.4,8,52.8,267,235,190,171300
860Z200US12937,12937,36,102.5,76.5,8,59.8,703,648,560,86200
860Z200US12939,12939,44.3,186.9,40,16,64.9,100,96,80,117500
860Z200US12941,12941,48.3,142.6,50.8,7,66.6,849,788,675,168200
860Z200US12942,12942,53.3,95.2,58.4,0,54.8,303,243,240,312100
860Z200US12943,12943,52.9,72.1,36.7,13,58.8,182,145,115,219600
860Z200US12944,12944,40.9,84.6,65.7,249,63.5,1964,1884,1720,119900
860Z200US12945,12945,34.3,79.6,70.9,23,70.9,204,204,200,256900
860Z200US12946,12946,39.2,93.8,66.2,246,68.3,2436,2098,1520,375900
860Z200US12950,12950,46.4,106.2,47.3,22,62.3,348,338,325,120100
860Z200US12952,12952,44.4,85,50.5,13,52.2,120,120,120,46900
860Z200US12953,12953,39.2,164.3,43.8,258,38.5,4856,4501,3840,106600
860Z200US12955,12955,48.5,133.9,42.8,17,58.1,146,131,130,131300
860Z200US12956,12956,55.9,98.4,78.5,20,37,374,356,265,79700
860Z200US12957,12957,40.4,124.6,69.7,15,45.4,548,544,520,123100
860Z200US12958,12958,47.5,98.4,60.5,150,57,900,838,755,153200
860Z200US12959,12959,44.3,102.3,62.7,32,54.2,703,703,605,116800
860Z200US12960,12960,67.1,98.5,204.2,22,30.5,252,252,230,110100
860Z200US12961,12961,62.4,21,-,0,15.7,20,20,-,-
860Z200US12962,12962,43.8,100.6,90.7,55,51.7,1966,1786,1640,163800
860Z200US12964,12964,54.2,122.2,27.7,0,66.7,40,18,null,260700
860Z200US12965,12965,46.4,115.9,64.5,31,46,149,149,135,66500
860Z200US12966,12966,38.2,97.4,66.2,58,58.8,1265,1119,1025,89500
860Z200US12967,12967,35,103.7,49.5,76,62.3,603,553,500,78200
860Z200US12969,12969,55.3,95.9,88.2,0,28.2,69,69,70,96500
860Z200US12970,12970,20.6,189,19,643,39.4,313,257,125,222500
860Z200US12972,12972,41.9,84.1,51.6,405,66.2,3485,3278,2745,160200
860Z200US12973,12973,61.8,78.6,167.9,0,36.5,23,18,null,93800
860Z200US12974,12974,55.7,83.4,67.3,73,49.3,989,897,805,114600
860Z200US12975,12975,43.9,62,89.6,20,60.3,97,95,95,161900
860Z200US12976,12976,60.9,79.6,69.7,0,57.3,100,91,85,275000
860Z200US12977,12977,33.9,-,3.1,74,0,0,0,-,-
860Z200US12978,12978,47.9,107.4,91.7,12,72.2,152,152,150,-
860Z200US12979,12979,45.4,109,74.2,70,55.3,940,875,810,139200
860Z200US12980,12980,54.5,113.1,50.9,10,39.7,378,325,305,83800
860Z200US12981,12981,42.3,112.4,52,21,62,1097,1068,1005,105900
860Z200US12983,12983,44.9,117.5,62.3,354,60.5,3460,3227,2740,170400
860Z200US12985,12985,52.3,120.9,52.4,1,43.1,356,341,330,150700
860Z200US12986,12986,45.9,112.7,69.5,126,52.9,2316,2187,1900,113600
860Z200US12987,12987,57.1,94.8,23.8,0,69.2,148,127,125,166800
860Z200US12989,12989,53.6,97.5,73,33,59.1,409,391,360,171100
860Z200US12992,12992,47.3,96,79.5,60,58.3,1791,1721,1540,149000
860Z200US12993,12993,53.7,126.8,85.1,31,48.9,619,574,540,162500
860Z200US12996,12996,54.1,89.8,61,20,61.2,1103,1017,970,203200
860Z200US12997,12997,51.1,99,52.8,14,65.5,703,658,585,237100
860Z200US12998,12998,60.8,94.8,85.2,0,31,35,35,null,-
860Z200US13020,13020,55.5,95.2,64,0,54.3,38,38,40,123500
860Z200US13021,13021,43,94.1,68.6,1257,55.3,16784,16006,14360,141800
860Z200US13024,13024,38.9,-,1.7,0,0,0,0,-,-
860Z200US13026,13026,32.2,113,45.5,445,64.5,975,882,570,168100
860Z200US13027,13027,41,92.5,68.1,1298,63.6,17546,15618,14770,174700
860Z200US13028,13028,47.6,97.6,58.8,0,71.3,414,339,330,118800
860Z200US13029,13029,42.6,95.7,75.9,187,61.6,3715,3323,3100,195600
860Z200US13030,13030,45.5,99.1,67.2,108,59.8,1693,1490,1385,153800
860Z200US13031,13031,45.9,97.7,70.6,527,61.4,7929,7534,7095,168300
860Z200US13032,13032,45.8,95.1,60.1,305,55.3,5815,5380,5040,140200
860Z200US13033,13033,38.9,102.9,59.5,140,61.5,1755,1616,1500,130700
860Z200US13034,13034,43.5,103.6,69.8,75,62.3,979,920,860,162800
860Z200US13035,13035,41.9,95.2,59.6,1442,56.2,3939,3402,2910,216200
860Z200US13036,13036,41,108.4,58.2,229,63.1,4912,4722,4460,147400
860Z200US13037,13037,42.1,117.3,64.4,319,55.2,4282,3946,3750,168300
860Z200US13039,13039,42.8,97,65.1,681,66.3,8883,8269,7785,184300
860Z200US13040,13040,44.2,100.3,69.6,46,56.8,1231,1196,1090,118400
860Z200US13041,13041,40.2,103.7,61,276,65.8,6132,5578,5160,164600
860Z200US13042,13042,52.8,121.3,77.8,75,54.8,887,860,810,113600
860Z200US13044,13044,48,163.5,55.7,53,64.5,1549,1381,1310,111500
860Z200US13045,13045,31.9,94.5,44.9,4997,58.6,13615,12805,10560,135500
860Z200US13051,13051,-,-,-,0,100,30,30,null,-
860Z200US13052,13052,40.6,92.2,59.1,39,56.7,893,857,785,119600
860Z200US13053,13053,37.1,91.5,55.6,806,56.2,2320,2040,1625,188600
860Z200US13054,13054,48.4,91.2,68.2,28,62.5,562,533,525,165400
860Z200US13057,13057,44.6,99.2,60,383,63.9,7608,6954,6320,133100
860Z200US13060,13060,47.2,90.8,65.6,125,51.2,1117,1077,910,114100
860Z200US13061,13061,51.3,102.8,55.4,80,57.7,389,334,320,205600
860Z200US13062,13062,78.2,98.9,274,0,23,43,43,null,202200
860Z200US13063,13063,49.7,77.4,71.3,67,71.3,1062,1036,990,178200
860Z200US13065,13065,27,113.5,90.5,0,70,121,121,null,86300
860Z200US13066,13066,46.1,90.4,80.3,398,63.3,6461,5736,5315,243000
860Z200US13068,13068,43.6,103.2,67.9,156,56.5,2189,2088,1760,182400
860Z200US13069,13069,40.3,96.2,61.6,571,59.5,11264,10744,9560,86400
860Z200US13071,13071,37.5,130.4,57.5,29,58.5,366,336,305,115000
860Z200US13072,13072,53.9,100.2,69.2,29,57.8,424,402,370,85000
860Z200US13073,13073,37.6,104.9,70.6,252,62.7,3186,2902,2760,158600
860Z200US13074,13074,41.7,88.8,71.9,81,54.7,1865,1825,1700,108400
860Z200US13076,13076,43.1,115.9,52.6,64,68.1,1225,1059,985,129200
860Z200US13077,13077,47.6,91.9,76,289,66.5,3587,3389,3080,140100
860Z200US13078,13078,45,100.7,77,426,55.2,4843,4218,3930,231000
860Z200US13080,13080,49.5,82.8,67.9,99,57.2,1648,1588,1500,131300
860Z200US13081,13081,48.6,97.4,63.8,19,67.4,702,628,590,206800
860Z200US13082,13082,46.9,87.3,58.3,148,66.2,2156,2010,1900,147100
860Z200US13083,13083,49.5,103.2,46.8,38,61.6,982,929,875,124300
860Z200US13084,13084,47.9,106.2,81.1,114,58.4,1629,1547,1500,175300
860Z200US13087,13087,50.1,110.1,62.7,0,63.8,84,82,80,158900
860Z200US13088,13088,45.1,86.8,65.1,786,59.6,11031,10301,9480,137800
860Z200US13090,13090,37.4,96.8,58.2,1195,66.1,15377,14133,13210,161600
860Z200US13092,13092,38.9,123.3,77.4,147,58.3,1027,948,890,144700
860Z200US13101,13101,35.4,118.2,81.9,55,61,1036,1003,865,99000
860Z200US13102,13102,32.2,154.2,-,0,100,61,61,null,-
860Z200US13103,13103,46.6,195.7,41.7,0,61.2,74,67,null,"10,000-"
860Z200US13104,13104,45.1,101.2,70.7,347,63.1,8545,7580,7010,255300
860Z200US13108,13108,49.8,101.5,81.6,182,55.5,2927,2611,2465,187700
860Z200US13110,13110,49.5,101.5,76.5,94,62.6,1245,1168,1085,208300
860Z200US13111,13111,34,101.5,80.5,70,52.1,669,628,570,107800
860Z200US13112,13112,46.6,95.2,64.8,18,66.2,863,832,775,150300
860Z200US13113,13113,43.5,114.3,30.4,4,70,21,21,20,128100
860Z200US13114,13114,42.7,104.1,63.8,184,61.4,3428,3325,3010,129900
860Z200US13115,13115,38.8,109,58.9,9,70.6,120,110,100,90600
860Z200US13116,13116,40.8,139.9,69.3,232,54.5,1632,1520,1490,139900
860Z200US13117,13117,48.2,95.5,51.2,0,55.7,136,135,110,68100
860Z200US13118,13118,45,131.8,59.2,93,45.8,2279,2211,2010,140300
860Z200US13119,13119,-,-,-,0,-,0,0,-,-
860Z200US13120,13120,41,94.1,48.5,98,57,887,813,755,103500
860Z200US13121,13121,-,-,-,0,-,0,0,-,-
860Z200US13122,13122,45.1,68.6,77.8,14,61.5,598,517,395,274000
860Z200US13123,13123,-,-,-,0,-,0,0,-,-
860Z200US13124,13124,52.3,111.8,108.7,0,53,62,58,60,130600
860Z200US13126,13126,35.8,97.1,55.3,5673,52.8,15202,14313,11930,118700
860Z200US13131,13131,43.7,105.8,59.9,91,55.5,1395,1276,1110,102900
860Z200US13132,13132,53.1,104.5,54.9,70,63.1,1796,1730,1545,166100
860Z200US13134,13134,29.2,422.2,20.5,0,66.9,93,93,90,81300
860Z200US13135,13135,42.7,86.2,64,182,57.5,2748,2538,2315,130200
860Z200US13136,13136,37.9,94,129,11,46.2,105,104,80,88300
860Z200US13138,13138,45.2,504.5,19.8,0,39.6,44,44,null,-
860Z200US13140,13140,46.4,97.4,60.8,92,59.2,2061,1929,1735,97600
860Z200US13141,13141,48,113,61.8,17,67.3,377,352,325,127200
860Z200US13142,13142,43.8,103.7,71.1,57,55,2718,2493,2255,136100
860Z200US13143,13143,35.8,93.5,81.3,36,58.4,1101,1075,1015,108700
860Z200US13144,13144,43.5,105.7,85.6,52,45,472,456,430,80000
860Z200US13145,13145,48,119.7,81.4,11,46.7,467,421,390,113000
860Z200US13146,13146,33.1,109.6,71.1,44,53.7,933,886,815,88800
860Z200US13147,13147,38.3,104.4,71.4,26,62,475,409,355,123400
860Z200US13148,13148,43.3,99.3,62.9,393,62,5390,5170,4385,105600
860Z200US13152,13152,52.9,102.2,106.6,123,53.3,3402,2942,2520,350100
860Z200US13153,13153,33.3,134,74.6,0,80.8,173,136,135,213800
860Z200US13154,13154,57.4,45.5,45.5,0,68.8,22,22,null,-
860Z200US13155,13155,49,102.1,67.5,16,56.6,271,255,215,77800
860Z200US13156,13156,55.8,115,65.1,99,56.3,967,843,740,149400
860Z200US13157,13157,55.2,92.5,103.2,0,26.3,99,99,95,77100
860Z200US13158,13158,50.9,123,47.8,46,66.2,613,595,530,140600
860Z200US13159,13159,43.1,99,66.4,184,61.8,2722,2491,2315,196600
860Z200US13160,13160,42.1,97.8,81.1,86,63.9,1100,984,835,146500
860Z200US13162,13162,42.3,74.9,127.9,0,17.8,128,128,null,-
860Z200US13163,13163,44.5,134.2,57.4,9,36.7,114,108,90,154300
860Z200US13164,13164,38.2,93.8,97.4,44,60.1,1043,1014,990,209000
860Z200US13165,13165,46.3,94.1,65.7,323,58.3,4529,4236,3825,96400
860Z200US13166,13166,45.8,121.1,55.8,187,62.4,2883,2706,2585,130600
860Z200US13167,13167,46.4,96.9,60.1,56,63.1,1564,1501,1340,149100
860Z200US13202,13202,28.6,104.6,37.7,412,43.6,2492,2277,1145,73700
860Z200US13203,13203,38,94.6,61.6,622,52.8,7235,6844,4770,126500
860Z200US13204,13204,31.7,93.9,60.9,590,56.9,8127,7579,5865,79800
